kegg,entrez,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,name
dre04310,100000500,2.1591228985771216,-0.03429119857866145,0.3216736195752197,-0.10660245818088554,0.9151043683538893,0.9922518230979472,sost,sclerostin
dre04310,100001532,105.05191933049178,-0.02493274699166566,0.11503379617293284,-0.21674279925686982,0.8284087917492317,0.9914324241520075,plcb3,"phospholipase C, beta 3 (phosphatidylinositol-specific)"
dre04310,100003514,7.554977735471539,-0.16918165665010187,0.2929928403620492,-0.5774259072032112,0.5636517772528076,0.9914324241520075,prkcg,"protein kinase C, gamma"
dre04310,100003877,386.5864855433365,0.18700647773636803,0.1247309518358859,1.4992788476626142,0.13380130742716234,0.6163644853024594,lrp6,low density lipoprotein receptor-related protein 6
dre04310,100006041,301.1055542390047,-0.0127762956278062,0.08925540051824435,-0.14314311014933653,0.8861771585114658,0.9914324241520075,rhoab,"ras homolog gene family, member Ab"
dre04310,100006275,0.7612962547104037,-0.20637339269868193,0.5449944000899375,-0.3786706664593714,0.704932438737033,0.9914324241520075,porcn,porcupine O-acyltransferase
dre04310,100006675,30.430785686479215,0.39678945877094757,0.1695960239809373,2.339615336828574,0.01930361020322928,0.22038156783531385,prkcba,"protein kinase C, beta a"
dre04310,100006754,7.240623953820893,-0.5161843578400178,0.25111322784853557,-2.0555840975106485,0.03982262192444741,0.33199124108846834,cxxc4,CXXC finger 4
dre04310,100006858,5.6548355451848344,0.2706101614327303,0.21346953381015596,1.2676757971158124,0.2049137513888306,0.7404524466269533,csnk1e,"casein kinase 1, epsilon"
dre04310,100148840,17.89687324375865,-0.05951613702143004,0.21430323484266062,-0.27771926571769306,0.7812278702510752,0.9914324241520075,wnt7bb,"wingless-type MMTV integration site family, member 7Bb"
dre04310,100149082,42.99860767156337,0.0715485888337578,0.1745047430758859,0.4100094219367084,0.6817990359707764,0.9914324241520075,dvl3,dishevelled segment polarity protein 3
dre04310,100149273,19.590323079214052,0.09126570709371971,0.12664573338741225,0.7206378347901843,0.4711323692588254,0.9696921040085381,mapk9,mitogen-activated protein kinase 9
dre04310,100332722,0.5948196330406301,0.6707014792564502,0.5623287857407755,1.1927212269116039,0.23297856950145573,0.7825266482232561,wnt6a,"wingless-type MMTV integration site family, member 6a"
dre04310,100333254,11.38200569244081,0.022651100005364064,0.2008099072489138,0.11279871753183426,0.910190135116312,0.9919444154283988,nfatc2a,nuclear factor of activated T cells 2a
dre04310,100333967,25.678312683126762,0.010527154907933566,0.19990571882067118,0.052660599056583914,0.9580023328392584,0.9944751156018115,si:ch73-374l24.1,si:ch73-374l24.1
dre04310,100535532,5.905140978053283,0.25433186362249655,0.19560346822085622,1.3002420966039825,0.19351800671959096,0.7255626124657059,csnk2a4,"casein kinase 2, alpha 4 polypeptide"
dre04310,100537538,8.937460623331537,-0.0033334570435360022,0.23608946331459824,-0.014119465548083538,0.9887346707416795,0.9984248814726868,LOC100537538,phospholipase C beta 4
dre04310,117510,48.407179672345286,0.10528936249796954,0.12460837339452926,0.8449621773378522,0.3981319569339054,0.9261591208860588,sfrp5,secreted frizzled-related protein 5
dre04310,118437,953.0964738967842,-0.23808137888619707,0.07259138679586592,-3.2797469423707963,0.0010390023664279564,0.0346230800507168,gpc4,glypican 4
dre04310,192307,1198.5338087855705,-0.08805860916561917,0.03834734467945694,-2.296341765034726,0.021656347859636448,0.23494697512834026,csnk1a1,"casein kinase 1, alpha 1"
dre04310,245946,50.90443464889308,0.06016949859776727,0.11273879695760337,0.533707119656374,0.593544182573718,0.9914324241520075,invs,inversin
dre04310,245949,1201.2196968408655,0.08953199059602357,0.07908018769594109,1.1321671483667828,0.2575641687079901,0.8109931466484054,vangl2,VANGL planar cell polarity protein 2
dre04310,30105,350.13231919122705,-0.07049205376856624,0.09527821860805306,-0.7398548671291818,0.45938806257383225,0.9648852906947512,wnt5b,"wingless-type MMTV integration site family, member 5b"
dre04310,30122,0,NA,NA,NA,NA,NA,wnt8a,"wingless-type MMTV integration site family, member 8a"
dre04310,30123,30.517134598034758,-0.08264736094442299,0.1471785842445104,-0.5615447476184405,0.574426234384485,0.9914324241520075,wnt4,"wingless-type MMTV integration site family, member 4"
dre04310,30128,16.460124915573903,-0.01406793016815047,0.14522244360471928,-0.09687159793593575,0.9228283642654932,0.9928323958413011,wnt1,"wingless-type MMTV integration site family, member 1"
dre04310,30144,51.93650914077273,0.1832090311844145,0.11584354593266925,1.5815212639545713,0.11375890091130822,0.5689683152131738,wnt8b,"wingless-type MMTV integration site family, member 8b"
dre04310,30171,7.209568080564215,0.05779567972781919,0.26177502185065793,0.22078378341533095,0.8252607909747222,0.9914324241520075,wnt10a,"wingless-type MMTV integration site family, member 10a"
dre04310,30197,29.044238184061506,0.13920183986373505,0.1455355727026263,0.9564798301798489,0.33882986981418045,0.8868797950453737,dkk1b,dickkopf WNT signaling pathway inhibitor 1b
dre04310,30206,493.761850976229,0.16535292257385936,0.0665206172256999,2.4857394514670275,0.012928257991394344,0.17468907069790202,tle3a,"TLE family member 3, transcriptional corepressor a"
dre04310,30221,161.19499953894538,0.4278513385304791,0.138440394637042,3.0905093824111396,0.001998134917268683,0.05288902138836774,psen1,presenilin 1
dre04310,30222,1546.4221491522305,0.006672881859970733,0.05611886383874305,0.11890621804363657,0.9053496554288974,0.9916403665681334,ccnd1,cyclin D1
dre04310,30265,3985.013813091511,0.1639915693255724,0.12094819596643216,1.3558827233031774,0.1751364853214586,0.6933602841076624,ctnnb1,"catenin (cadherin-associated protein), beta 1"
dre04310,30283,34.07470042204481,-0.20664598619860786,0.13357950867653934,-1.5469886679924676,0.12186597822229521,0.5878900717161338,wnt11,"wingless-type MMTV integration site family, member 11"
dre04310,30308,5.468488883761497,-0.16855367043029454,0.2120886695165449,-0.7947320845310211,0.4267693646425352,0.9455270493000312,wnt10b,"wingless-type MMTV integration site family, member 10b"
dre04310,30363,67.5519057093664,-0.21234467738987764,0.09166476393458509,-2.316535474213555,0.020529049862537518,0.22839590335113952,fzd4,frizzled class receptor 4
dre04310,30364,14.938823904242916,-0.23287649873753594,0.154175399432876,-1.5104647018535817,0.13092488970753802,0.6088869449360587,fzd5,frizzled class receptor 5
dre04310,30366,0,NA,NA,NA,NA,NA,fzd10,frizzled class receptor 10
dre04310,30369,1216.7750445931026,0.24828780787175586,0.10713120821001293,2.3176048512869274,0.020470806311793363,0.22799542880879078,fzd7a,frizzled class receptor 7a
dre04310,30370,85.49555578094818,0.17870552171875906,0.13041676159174087,1.3702649838690386,0.17060419945419542,0.6860648354020812,fzd2,frizzled class receptor 2
dre04310,30412,877.4272860704024,0.10352325943512261,0.09796657828425294,1.0567201717992722,0.29063931605491067,0.8442842645818177,fzd7b,frizzled class receptor 7b
dre04310,30428,634.70150730623,0.18391976728603712,0.1088383783909147,1.6898429580184726,0.09105800289584927,0.5093397920813579,csnk2b,"casein kinase 2, beta polypeptide"
dre04310,30476,34.22016526952296,0.23124034593997916,0.1230925991228355,1.8785885389358121,0.060300697288365096,0.4126639028838344,wif1,wnt inhibitory factor 1
dre04310,30488,61.17716908508216,0.033374449266143684,0.07949514633304741,0.41983002492152643,0.6746096292311499,0.9914324241520075,csnk2a2a,"casein kinase 2, alpha prime polypeptide a"
dre04310,30502,633.0355549733299,-0.02452114095609568,0.07178394178398712,-0.3415964677710917,0.732654595784924,0.9914324241520075,csnk2a1,"casein kinase 2, alpha 1 polypeptide"
dre04310,30510,315.6276116044756,-0.1283454059244875,0.183565305987188,-0.6991811727944136,0.48443881499993985,0.9746861559700762,tcf7l2,transcription factor 7 like 2
dre04310,30523,1125.2167790933336,-0.08102162854938483,0.10543981215298733,-0.7684159037748183,0.4422401348713267,0.9542663904326107,tcf7l1a,transcription factor 7 like 1a
dre04310,30544,54.305094650395525,-0.045558913080960835,0.09943794650225979,-0.45816425905301134,0.6468344354648605,0.9914324241520075,sox17,SRY-box transcription factor 17
dre04310,30590,340.499511741405,-0.03791886410277368,0.07319831316741511,-0.5180292067120149,0.6044378917027766,0.9914324241520075,tp53,tumor protein p53
