kegg,entrez,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,name
dre00190,100000992,14.658172618140837,0.24065092202369623,0.13414018504236772,1.794025570694475,0.07280908753612199,0.45393922068457393,si:ch211-235e9.6,si:ch211-235e9.6
dre00190,100003066,0.40062495700685985,0.40697390831838465,0.7324924992889715,0.5556014685657984,0.5784833272995384,0.9914324241520075,ndufa4l2a,NDUFA4 mitochondrial complex associated like 2a
dre00190,100003139,6.540490732080216,0.35467464912398833,0.2369066907204367,1.4971069328832274,0.13436543609955665,0.6169111390025795,tcirg1a,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3a"
dre00190,100004566,2.340700915021536,-0.11752316627232881,0.3199807372463656,-0.36728200354711715,0.7134086765809236,0.9914324241520075,atp6ap1a,ATPase H+ transporting accessory protein 1a
dre00190,100005158,10.992017424059117,0.07340868904945858,0.15127021225446827,0.4852818539447128,0.6274764256119826,0.9914324241520075,cox11,cytochrome c oxidase assembly homolog 11 (yeast)
dre00190,100073345,4.755923771941398,0.18608602591738574,0.2363374596700505,0.787374232494415,0.43106282621391245,0.9479783762815802,lhpp,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
dre00190,100332034,31.980339487570472,-0.03135423670433309,0.12270900044834447,-0.2555170084490417,0.798323808659515,0.9914324241520075,ndufb3,NADH:ubiquinone oxidoreductase subunit B3
dre00190,100333064,33.58729470406233,0.26043669424517035,0.11910610306861903,2.1865940328442144,0.028772173350030274,0.2780148584081645,uqcr10,"ubiquinol-cytochrome c reductase, complex III subunit X"
dre00190,100333135,99.76465830389304,0.04487964907822159,0.08865759703830263,0.5062132358362058,0.6127069643109513,0.9914324241520075,si:ch1073-325m22.2,si:ch1073-325m22.2
dre00190,140512,4144.763200050578,0.2948201310080137,0.14510512823107652,2.031769204865865,0.04217702614384191,0.3435803544535546,CYTB,cytochrome b
dre00190,140519,2990.4508272840844,0.1415591311266083,0.10762884286088806,1.3152527460466679,0.18842497351321716,0.7163535181987486,ATP6,ATP synthase 6
dre00190,140520,47.42808394171159,0.18108709324240146,0.16729074698472066,1.0824692728459206,0.27904406170720986,0.8354669515352613,ATP8,ATP synthase 8
dre00190,140531,1802.613366442492,0.013650087575589658,0.10925128096386146,0.12494212841408134,0.9005693660148822,0.9914324241520075,ND1,NADH dehydrogenase subunit 1
dre00190,140532,2021.576196598917,-0.0048283007738276875,0.10970099514312638,-0.044013281443146673,0.9648938170665515,0.995006180004495,ND2,NADH dehydrogenase subunit 2
dre00190,140533,318.01535905014435,0.24113624513806609,0.1575622089126079,1.5304192978902236,0.12591297526181214,0.5981135790600933,ND3,NADH dehydrogenase subunit 3
dre00190,140534,2462.752063767995,-0.0465951346662512,0.10402083547753901,-0.44794040013562847,0.6541962105058748,0.9914324241520075,ND4,NADH dehydrogenase subunit 4
