kegg,entrez,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,name
dre04340,100001615,193.7293602983609,0.10970723774825819,0.048333519307759525,2.2697961853285875,0.023219952139593884,0.24533377355208444,sufu,suppressor of fused homolog (Drosophila)
dre04340,100005514,307.8184762446511,-0.1973320556665774,0.16124422753629464,-1.223808496475694,0.22102447837846234,0.7635483581656796,spop,speckle type BTB/POZ protein
dre04340,100006858,5.6548355451848344,0.2706101614327303,0.21346953381015596,1.2676757971158124,0.2049137513888306,0.7404524466269533,csnk1e,"casein kinase 1, epsilon"
dre04340,100007048,3.334893521256976,0.04625787899715674,0.28983102898211477,0.15960292160440584,0.8731938773795733,0.9914324241520075,bcl2b,BCL2 apoptosis regulator b
dre04340,192307,1198.5338087855705,-0.08805860916561917,0.03834734467945694,-2.296341765034726,0.021656347859636448,0.23494697512834026,csnk1a1,"casein kinase 1, alpha 1"
dre04340,280652,261.6324744541125,-0.0993047134862443,0.11458045834745177,-0.8666810634071163,0.3861167838692496,0.9206458452656011,cdon,"cell adhesion associated, oncogene regulated"
dre04340,30154,843.230793201982,-0.12082639277165018,0.15655429866412424,-0.7717858519546266,0.44024127262653445,0.9531978504024889,gli2a,GLI family zinc finger 2a
dre04340,30181,262.8551485196615,-0.1655334653021959,0.12199311352046832,-1.3569082756005098,0.17481035701506978,0.6933076579528226,ptch2,patched 2
dre04340,30189,189.73277587658,0.058527412965325154,0.1619987456825676,0.36128312425336995,0.7178878078797826,0.9914324241520075,ptch1,patched 1
dre04340,30222,1546.4221491522305,0.006672881859970733,0.05611886383874305,0.11890621804363657,0.9053496554288974,0.9916403665681334,ccnd1,cyclin D1
dre04340,30225,441.2128850047385,-0.12809798919098617,0.06395493871459175,-2.0029413172083887,0.04518358759451776,0.35643324012149463,smo,"smoothened, frizzled class receptor"
dre04340,30269,44.332158437109435,-0.3279939018520837,0.10110114011222736,-3.244215658577084,0.0011777453942470072,0.037431721165510044,shha,sonic hedgehog signaling molecule a
dre04340,30299,9.7552861730639,-0.22061856254078813,0.18300518207688254,-1.2055317780460653,0.2279980779267989,0.774649753754211,ihhb,Indian hedgehog signaling molecule b
dre04340,30444,29.75510468384718,-0.3654320067907934,0.15691092952483093,-2.328913657559873,0.01986364025943386,0.22429929407387406,shhb,sonic hedgehog signaling molecule b
dre04340,30654,416.5512864185613,-0.08658014826831313,0.09151262361538998,-0.9461006017289255,0.34409727690235425,0.8905815137735417,gsk3ba,"glycogen synthase kinase 3 beta, genome duplicate a"
dre04340,321378,139.95851909078024,0.003893197052600463,0.06253826080192307,0.06225304321991548,0.9503613219851936,0.9940530636219402,arrb2a,"arrestin, beta 2a"
dre04340,321695,350.9929101607056,-0.11984082168720817,0.10899185507996312,-1.0995392417101773,0.27153292716189065,0.8275190429985589,smurf1,SMAD specific E3 ubiquitin protein ligase 1
dre04340,322106,496.7777939379413,0.05138174169509035,0.0723675359737715,0.7100109324395523,0.4776973567756416,0.9718601096804295,csnk1da,"casein kinase 1, delta a"
dre04340,323883,254.7741877152787,-0.11788569678768065,0.046564746992632564,-2.531651182520812,0.011352686525251949,0.16125318983604306,cul1a,cullin 1a
dre04340,324655,306.2501386127574,-0.14487977173984806,0.0383316858486915,-3.779634746870746,1.5705858096727173e-4,0.008932506870694629,cul3a,cullin 3a
dre04340,326102,156.03433863971978,-0.1921297706917907,0.12000324433432073,-1.6010381365734618,0.10936847265199859,0.558221315092628,hhip,hedgehog interacting protein
dre04340,334373,117.7808572368745,-0.051596982795917935,0.044900592521906674,-1.1491381270913996,0.2504990289910505,0.8035296232213294,fbxw11a,F-box and WD repeat domain containing 11a
dre04340,334628,309.4211903225606,-0.16414325792631732,0.10484576915173534,-1.5655687325710321,0.1174496147498276,0.5774988381352839,boc,"BOC cell adhesion associated, oncogene regulated"
dre04340,352930,354.6347800290765,-0.046236896627912305,0.08963767808193907,-0.5158198830813813,0.60598021424553,0.9914324241520075,gli1,GLI family zinc finger 1
dre04340,368421,97.152124013149475,-0.04751680790457082,0.0657393967646074,-0.7228056575376547,0.4697992910166441,0.9690105581652777,gpr161,G protein-coupled receptor 161
dre04340,393998,48.655296671441086,-0.04226581575162955,0.08294931044184828,-0.509537879537408,0.6103752540278775,0.9914324241520075,prkacba,"protein kinase, cAMP-dependent, catalytic, beta a"
dre04340,394099,201.71428283517315,-0.04829136055646607,0.07264366730708532,-0.6647704107823307,0.5061973507881758,0.9815732519280249,arrb2b,"arrestin, beta 2b"
dre04340,403042,308.79688493924846,-0.030868578137455093,0.19547939646759993,-0.15791218253823214,0.8745259982368341,0.9914324241520075,gli3,GLI family zinc finger 3
dre04340,406533,340.71171907647135,0.12392832459646477,0.09839896445473549,1.2594474472693566,0.2078687607942175,0.7453434957856349,csnk1db,"casein kinase 1, delta b"
dre04340,406816,90.86892119532922,0.01614615712233361,0.05599140941807233,0.28836847098766044,0.7730646996152905,0.9914324241520075,cul1b,cullin 1b
dre04340,406825,156.67675518640647,-0.19180297082537595,0.052871521465184514,-3.6277180135940803,2.859373044832401e-4,0.013766895220162896,fbxw11b,F-box and WD repeat domain containing 11b
dre04340,436678,0.5777016581958923,0.3585668809824381,0.5551294166886938,0.6459158354843871,0.518333863615688,0.986738914818194,arr3a,"arrestin 3a, retinal (X-arrestin)"
dre04340,445076,36.40900231474869,0.2905033932631648,0.10205784064166315,2.84645835573923,0.004420851114771552,0.09131084865384288,prkacab,"protein kinase, cAMP-dependent, catalytic, alpha, genome duplicate b"
